instance_id,dataset,model,ground_truth_label,predicted_label,confidence,correct,model_refused,prompt_tokens,response_tokens,prompt_hash,jaccard_H_R,jaccard_H_CF,jaccard_H_RO,jaccard_R_CF,jaccard_R_RO,jaccard_CF_RO,overlap_H_R,overlap_H_CF,overlap_H_RO,overlap_R_CF,overlap_R_RO,overlap_CF_RO,rbo_H_RO,kendall_H_RO,normalized_kendall_H_RO,ecs,ecs_overlap,ecs_random,ecs_lift,ecs_random_weighted,ecs_lift_weighted,ecs_extraction_rationale,ecs_extraction_perturbation,ecs_primary_pairs,ecs_adj,ecs_adj_er,ecs_adj_ep,ecs_adj_rp,ecs_adj_n_components,ecs_adj_complete,n_degenerate_pairs,cf_flip_verified,cf_valid_first_attempt,cf_corrected,ro_self_corrected,cf_actual_label,highlighting_parsed,rationale_parsed,counterfactual_parsed,rank_ordering_parsed,cc3_size,cc4_size
sst2_validation_000188,sst2,deepseek.v3-v1:0,negative,negative,1.0,True,False,1106,324,6c16dd54d427ba05,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.14399999999999996,,,0.5999999999999999,0.8666666666666666,0.19782999999999842,0.40217000000000147,0.2574416666666667,0.3425583333333332,0.5,0.6666666666666666,4,0.7846153846153846,0.35384615384615387,1.0,1.0,3,True,0,True,True,False,False,positive,True,True,True,True,2,2
sst2_validation_000513,sst2,deepseek.v3-v1:0,negative,negative,0.85,True,False,1644,419,66ffc0207e802d03,,0.3333333333333333,0.2857142857142857,,,0.25,,1.0,0.6666666666666666,,,0.5,0.22302999999999992,,,0.29166666666666663,0.75,0.10681547619047575,0.18485119047619086,0.13124107142857153,0.1604255952380951,,0.29166666666666663,2,0.6336996336996337,,0.6336996336996337,,1,False,0,True,True,False,True,positive,True,False,True,True,1,1
sst2_validation_000010,sst2,deepseek.v3-v1:0,positive,positive,0.95,True,False,1017,255,d9ae1018167dba5e,0.75,0.5,0.5,0.4,0.4,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.24399999999999994,,,0.61,0.7999999999999999,0.2805183333333293,0.32948166666667067,0.38386499999999535,0.22613500000000464,0.575,0.75,4,0.5017234291496696,0.6141732283464567,0.6626506024096386,0.22834645669291334,3,True,0,True,True,False,False,negative,True,True,True,True,2,2
sst2_validation_000529,sst2,deepseek.v3-v1:0,negative,negative,0.99,True,False,1206,357,b04c96a0a49e1956,0.7142857142857143,0.625,0.8,0.875,0.5714285714285714,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.33316299999999993,0.6666666666666669,0.8333333333333335,0.6571428571428571,1.0,0.24334586913086861,0.4137969880119885,0.30767888722388703,0.3494639699189701,0.6428571428571428,0.5625,4,1.0,1.0,1.0,1.0,3,True,0,True,True,False,False,positive,True,True,True,True,5,4
sst2_validation_000007,sst2,deepseek.v3-v1:0,negative,negative,0.95,True,False,952,199,bed5ce4a26311b72,0.0,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,0.27099999999999996,,,0.13333333333333333,0.4,0.20199999999999782,-0.06866666666666449,0.3444666666666663,-0.21113333333333298,0.0,0.3333333333333333,4,-0.25000000000000017,-1.5000000000000004,1.0,-0.25000000000000006,3,True,0,True,True,False,False,positive,True,True,True,True,1,0
sst2_validation_000312,sst2,deepseek.v3-v1:0,negative,negative,0.95,True,False,997,228,c4f7026cf0a8528a,0.2,,0.5,,0.2,,0.3333333333333333,,0.6666666666666666,,0.3333333333333333,,0.24399999999999994,,,0.2,0.3333333333333333,0.3629500000000034,-0.16295000000000337,0.4568500000000046,-0.2568500000000046,0.2,,2,-0.2598425196850394,-0.2598425196850394,,,1,False,0,True,True,False,False,positive,True,True,False,True,1,1
sst2_validation_000498,sst2,deepseek.v3-v1:0,positive,positive,0.95,True,False,1115,270,5f77cecbddbdff28,0.6,0.25,0.5,0.4,0.6,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,0.19899999999999995,,,0.5033333333333333,0.9,0.22794000000000114,0.27539333333333216,0.3234335714285742,0.1798997619047591,0.6,0.4583333333333333,4,0.8571428571428571,1.0,0.5714285714285714,1.0,3,True,0,True,True,False,False,negative,True,True,True,True,3,1
sst2_validation_000704,sst2,deepseek.v3-v1:0,negative,negative,0.99,True,False,1022,267,ea1645fe59cb3b1a,0.5,,0.5,,0.5,,1.0,,0.6666666666666666,,1.0,,0.15367499999999998,,,0.5,1.0,0.26379464285714105,0.23620535714285895,0.40730803571429164,0.09269196428570836,0.5,,2,1.0,1.0,,,1,False,0,False,False,False,False,,True,True,False,True,2,2
sst2_validation_000211,sst2,deepseek.v3-v1:0,negative,positive,0.95,False,False,1135,313,feee7215259975eb,0.2857142857142857,0.0,0.16666666666666666,0.4,0.14285714285714285,0.0,0.5,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.19022499999999995,,,0.1657142857142857,0.36666666666666664,0.24082166666666743,-0.07510738095238173,0.38030821428571476,-0.21459392857142906,0.21428571428571427,0.0,4,0.0707727189685647,-0.2837857391982018,-0.5038961038961041,1.0,3,True,0,True,True,False,False,negative,True,True,True,True,0,0
sst2_validation_000287,sst2,deepseek.v3-v1:0,positive,positive,0.95,True,False,1437,455,bed1fd6f76e1565c,0.7142857142857143,0.14285714285714285,0.42857142857142855,0.2,0.6,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.41734154285714287,,,0.39809523809523806,1.0,0.11488246753246611,0.28321277056277194,0.20282493506493568,0.19527030303030238,0.6571428571428571,0.23809523809523808,4,1.0,1.0,1.0,1.0,3,True,1,True,True,False,False,negative,True,True,True,True,3,1
sst2_validation_000838,sst2,deepseek.v3-v1:0,negative,negative,0.85,True,False,1351,309,2412de35b11c862a,0.0,,0.5,,0.0,,0.0,,0.6666666666666666,,0.0,,0.19899999999999995,,,0.0,0.0,0.1661499999999968,-0.1661499999999968,0.22884999999999628,-0.22884999999999628,0.0,,2,-0.19630233822729748,-0.19630233822729748,,,1,False,0,False,False,False,False,negative,True,True,False,True,0,0
sst2_validation_000474,sst2,deepseek.v3-v1:0,negative,negative,0.95,True,False,924,195,aef980d489c56654,0.75,0.6666666666666666,1.0,0.5,0.75,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.27099999999999996,,,0.6666666666666666,1.0,0.5858749999999974,0.08079166666666926,0.6028749999999963,0.06379166666667035,0.75,0.6666666666666666,4,1.0,,1.0,,1,False,3,True,True,False,False,positive,True,True,True,True,3,2
sst2_validation_000536,sst2,deepseek.v3-v1:0,negative,negative,0.95,True,False,1119,298,d1cdbcd72ce18ca6,0.25,0.25,0.16666666666666666,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.19022499999999995,,,0.4333333333333333,1.0,0.09253333333333352,0.34079999999999977,0.16809999999999975,0.26523333333333354,0.29166666666666663,0.29166666666666663,4,1.0,1.0,1.0,1.0,3,True,0,True,True,False,False,positive,True,True,True,True,1,1
sst2_validation_000253,sst2,deepseek.v3-v1:0,negative,negative,1.0,True,False,1520,395,8fc5af0786ea6624,0.2,,0.6,,0.3333333333333333,,1.0,,1.0,,1.0,,0.32004099999999996,,,0.26666666666666666,1.0,0.08373333333333324,0.18293333333333342,0.10166666666666643,0.16500000000000023,0.26666666666666666,,2,1.0,1.0,,,1,False,0,False,False,False,False,negative,True,True,False,True,1,1
sst2_validation_000438,sst2,deepseek.v3-v1:0,positive,positive,0.95,True,False,1523,580,033021dbf6989281,0.4444444444444444,0.375,0.5,0.3333333333333333,0.8,0.4,0.8,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.3900369021428571,0.6666666666666669,0.8333333333333335,0.47055555555555556,0.8266666666666668,0.129481443001443,0.3410741125541126,0.17938393578643702,0.29117161976911854,0.6222222222222222,0.3875,4,0.6612747683832118,0.7966864761387116,0.7303116913213086,0.45682613768961494,3,True,0,True,True,False,False,negative,True,True,True,True,4,2
sst2_validation_000018,sst2,deepseek.v3-v1:0,negative,negative,0.95,True,False,895,178,9d30adc03789cc7c,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.22599999999999992,,,0.6,1.0,0.4009999999999968,0.19900000000000317,0.4682999999999985,0.13170000000000148,1.0,0.3333333333333333,4,1.0,1.0,,,1,False,3,True,True,False,False,positive,True,True,True,True,3,1
sst2_validation_000666,sst2,deepseek.v3-v1:0,positive,positive,0.95,True,False,1060,246,79fdd572735f0aa0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.24399999999999994,,,0.5,0.9333333333333332,0.1268533333333322,0.3731466666666678,0.26706666666666645,0.23293333333333355,0.75,0.3333333333333333,4,0.8982988165680473,0.694896449704142,1.0,1.0,3,True,0,True,True,False,False,negative,True,True,True,True,2,1
sst2_validation_000723,sst2,deepseek.v3-v1:0,positive,positive,0.99,True,False,1080,279,5f9eba5d809bcaeb,0.6,0.3333333333333333,1.0,0.2,0.6,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.27099999999999996,,,0.4133333333333334,1.0,0.1611371428571436,0.2521961904761898,0.22346380952381098,0.1898695238095224,0.6,0.3333333333333333,4,1.0,1.0,1.0,1.0,3,True,0,True,True,False,False,negative,True,True,True,True,3,1
sst2_validation_000423,sst2,deepseek.v3-v1:0,negative,negative,0.95,True,False,1015,239,ec24084067e92b7a,0.3333333333333333,0.6666666666666666,1.0,0.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,1.0,0.27099999999999996,,,0.4,0.8,0.21564166666666656,0.18435833333333346,0.34359166666666174,0.05640833333333828,0.3333333333333333,0.6666666666666666,4,0.5,1.0,1.0,-0.49999999999999994,3,True,0,True,True,False,False,positive,True,True,True,True,3,0
sst2_validation_000436,sst2,deepseek.v3-v1:0,negative,negative,0.9,True,False,937,208,aa8565930b325dea,0.4,,1.0,,0.4,,0.6666666666666666,,1.0,,0.6666666666666666,,0.18067499999999997,,,0.4,0.6666666666666666,0.5388624999999932,-0.13886249999999323,0.5904874999999989,-0.19048749999999892,0.4,,2,-0.6666666666666669,-0.6666666666666669,,,1,False,0,False,False,False,False,,True,True,False,True,2,2
mnli_validation_matched_007919,mnli,eu.amazon.nova-pro-v1:0,neutral,neutral,0.7,True,False,1894,392,82c03589065d7755,0.3333333333333333,,0.5,,0.3333333333333333,,1.0,,0.6666666666666666,,1.0,,0.19899999999999995,,,0.3333333333333333,1.0,0.20174999999999726,0.13158333333333605,0.20808333333333023,0.12525000000000308,0.3333333333333333,,2,1.0,1.0,,,1,False,0,False,False,False,True,neutral,True,True,False,True,1,1
mnli_validation_matched_008565,mnli,eu.amazon.nova-pro-v1:0,entailment,entailment,1.0,True,False,1600,514,f71b2f7bec2f3b88,0.6666666666666666,,0.6666666666666666,,1.0,,1.0,,1.0,,1.0,,0.33575399999999994,0.6666666666666669,0.8333333333333335,0.8333333333333333,1.0,0.20465436507936502,0.6286789682539682,0.2135315476190476,0.6198017857142857,0.8333333333333333,,2,1.0,1.0,,,1,False,0,False,False,False,False,,True,True,False,True,4,4
mnli_validation_matched_009319,mnli,eu.amazon.nova-pro-v1:0,neutral,entailment,0.85,False,False,1686,574,37f688ab6ac9c2c5,0.5,,0.5,,0.3333333333333333,,1.0,,1.0,,0.5,,0.2278119021428571,-0.3333333333333334,0.33333333333333326,0.41666666666666663,0.75,0.21627683982683718,0.20038982683982945,0.23021233766233545,0.18645432900433118,0.41666666666666663,,2,0.5918093906559478,0.5918093906559478,,,1,False,0,False,False,False,False,,True,True,False,True,2,2
mnli_validation_matched_007354,mnli,eu.amazon.nova-pro-v1:0,entailment,entailment,0.95,True,False,1777,448,d03a6bac45bd33be,0.75,0.25,0.75,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.18067499999999997,,,0.5333333333333333,1.0,0.4252166666666645,0.1081166666666688,0.4707833333333326,0.06255000000000072,0.875,0.29166666666666663,4,1.0,1.0,,,1,False,4,True,True,False,True,contradiction,True,True,True,True,3,1
mnli_validation_matched_007556,mnli,eu.amazon.nova-pro-v1:0,entailment,neutral,0.85,False,False,3208,941,b8619d83a5f459e3,0.6,,0.2727272727272727,,0.3333333333333333,,0.8571428571428571,,0.6,,0.6,,0.23643808360714286,,,0.4666666666666667,0.7285714285714285,0.1944396325896302,0.27222703407703647,0.19770263070262822,0.26896403596403845,0.4666666666666667,,2,0.49341759345003033,0.49341759345003033,,,1,False,0,False,False,False,False,neutral,True,True,False,True,2,2
mnli_validation_matched_006801,mnli,eu.amazon.nova-pro-v1:0,contradiction,contradiction,0.95,True,False,1770,598,a23647bceb96e5d0,0.25,,0.3333333333333333,,0.2,,1.0,,0.75,,0.5,,0.2632776766071428,,,0.225,0.75,0.07120833333333407,0.15379166666666594,0.06939444444444523,0.15560555555555478,0.225,,2,0.6543778801843319,0.6543778801843319,,,1,False,0,False,False,False,False,,True,True,False,True,1,1
mnli_validation_matched_005549,mnli,eu.amazon.nova-pro-v1:0,neutral,neutral,0.9,True,False,1565,537,573b8c907f1848b8,0.3,,0.18181818181818182,,0.42857142857142855,,0.6,,0.4,,0.6,,0.04251293678571428,,,0.36428571428571427,0.6,0.17588675144300223,0.18839896284271204,0.17065759379509488,0.1936281204906194,0.36428571428571427,,2,0.2872879107241344,0.2872879107241344,,,1,False,0,False,False,False,False,,True,True,False,True,2,2
mnli_validation_matched_006492,mnli,eu.amazon.nova-pro-v1:0,neutral,neutral,0.8,True,False,1284,316,aae0ec2710ab04a3,0.6666666666666666,,0.5,,0.25,,1.0,,0.6666666666666666,,0.5,,0.23544999999999994,,,0.4583333333333333,0.75,0.20264583333333386,0.25568749999999946,0.20781250000000054,0.25052083333333275,0.4583333333333333,,2,0.5483870967741935,0.5483870967741935,,,1,False,0,False,False,False,False,,True,True,False,True,1,1
mnli_validation_matched_009361,mnli,eu.amazon.nova-pro-v1:0,neutral,entailment,0.9,False,False,1442,376,dde94c5611b7520a,0.125,0.25,1.0,0.0,0.125,0.25,0.25,1.0,1.0,0.0,0.25,1.0,0.2719,0.3333333333333334,0.6666666666666667,0.15,0.5,0.2068439285714298,-0.05684392857142981,0.20702750000000103,-0.057027500000001036,0.125,0.25,4,0.25599850037490646,-0.4880029992501871,1.0,,2,False,1,True,True,False,False,contradiction,True,True,True,True,2,0
mnli_validation_matched_004122,mnli,eu.amazon.nova-pro-v1:0,contradiction,contradiction,0.95,True,False,2092,866,2e0f12cf98d38bf9,0.3333333333333333,,0.35714285714285715,,0.8333333333333334,,0.8333333333333334,,1.0,,1.0,,0.5917222253609373,0.7999999999999999,0.8999999999999999,0.5833333333333334,0.9166666666666667,0.1570843579537073,0.4262489753796261,0.17953348690353363,0.4037998464297997,0.5833333333333334,,2,0.8009938352963377,0.8009938352963377,,,1,False,0,False,False,False,False,,True,True,False,True,5,5
mnli_validation_matched_006792,mnli,eu.amazon.nova-pro-v1:0,neutral,neutral,0.85,True,False,1485,452,a9d6836aa16ab323,0.7142857142857143,,0.25,,0.42857142857142855,,0.8333333333333334,,0.5,,0.75,,0.154377,,,0.5714285714285714,0.7916666666666667,0.34479076479076687,0.22663780663780453,0.3425280483405504,0.228900523088021,0.5714285714285714,,2,0.44679738057665463,0.44679738057665463,,,1,False,0,False,False,False,False,,True,True,False,True,2,2
mnli_validation_matched_007237,mnli,eu.amazon.nova-pro-v1:0,contradiction,contradiction,0.95,True,False,1605,496,ec1dd4647af6faca,0.5,0.2857142857142857,0.5,0.2,0.5,0.2,1.0,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.34934049999999994,,,0.33714285714285713,0.6,0.11727785714285607,0.21986500000000106,0.12206071428571315,0.215082142857144,0.5,0.24285714285714285,4,0.3612552181689428,0.7203564084989719,0.25826873881114654,0.10514050719671007,3,True,0,True,True,False,False,entailment,True,True,True,True,2,1
mnli_validation_matched_006799,mnli,eu.amazon.nova-pro-v1:0,entailment,entailment,0.9,True,False,1566,471,d450a8ee90158f70,0.2857142857142857,0.16666666666666666,0.6,0.0,0.16666666666666666,0.25,0.5,0.5,1.0,0.0,0.3333333333333333,0.5,0.22004099999999996,,,0.1738095238095238,0.36666666666666664,0.18968678571428527,-0.015877261904761464,0.22061500000000028,-0.04680547619047648,0.22619047619047616,0.20833333333333331,4,-0.12307817558228186,-0.020909025805065543,0.10670095408467499,-0.45502645502645506,3,True,0,True,True,False,False,contradiction,True,True,True,True,2,0
mnli_validation_matched_001098,mnli,eu.amazon.nova-pro-v1:0,entailment,entailment,0.95,True,False,1896,643,61e38518e4ae4d19,0.45454545454545453,0.1111111111111111,0.5555555555555556,0.0,0.5,0.0,0.7142857142857143,1.0,1.0,0.0,0.8,0.0,0.3021389726785714,0.19999999999999998,0.6,0.21313131313131314,0.5028571428571429,0.1163554168054158,0.09677589632589734,0.1280296570096562,0.08510165612165693,0.4772727272727273,0.05555555555555555,4,0.07848319722300204,0.4902997277793374,-0.3333333333333333,,2,False,2,True,True,False,False,contradiction,True,True,True,True,4,0
mnli_validation_matched_001634,mnli,eu.amazon.nova-pro-v1:0,neutral,neutral,0.8,True,False,1862,515,eecd3b67a6f3057f,0.6666666666666666,,0.5714285714285714,,0.5,,1.0,,0.8,,0.75,,0.287182,0.3333333333333334,0.6666666666666667,0.5833333333333333,0.875,0.420379761904766,0.16295357142856726,0.4244738095238134,0.15885952380951984,0.5833333333333333,,2,0.6223506743737958,0.6223506743737958,,,1,False,0,False,False,False,False,neutral,True,True,False,True,3,3
mnli_validation_matched_009223,mnli,eu.amazon.nova-pro-v1:0,contradiction,contradiction,0.95,True,False,1677,477,15d768fa04d88d16,0.5555555555555556,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.3333333333333333,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,0.41734154285714287,,,0.3206349206349206,0.9428571428571428,0.11276861860361793,0.20786630203130269,0.11550236208236124,0.20513255855255935,0.4920634920634921,0.23809523809523808,4,0.8514149247170137,0.7028298494340275,1.0,,2,False,2,True,True,False,False,entailment,True,True,True,True,3,1
mnli_validation_matched_009459,mnli,eu.amazon.nova-pro-v1:0,neutral,entailment,0.85,False,False,1770,559,ba5f21b775ce12d9,0.5,,0.3333333333333333,,0.5,,0.75,,0.5,,0.75,,0.16169399999999998,,,0.5,0.75,0.2440374999999979,0.2559625000000021,0.25390178571428357,0.24609821428571643,0.5,,2,0.4602453430258973,0.4602453430258973,,,1,False,0,False,False,False,False,,True,True,False,True,2,2
mnli_validation_matched_006724,mnli,eu.amazon.nova-pro-v1:0,entailment,entailment,0.95,True,False,1250,337,9201aa8688751893,0.6666666666666666,,0.75,,0.5,,1.0,,1.0,,1.0,,0.28067499999999995,,,0.5833333333333333,1.0,0.47103571428571667,0.11229761904761659,0.4904404761904769,0.09289285714285633,0.5833333333333333,,2,1.0,1.0,,,1,False,1,False,False,False,False,,True,True,False,True,3,3
mnli_validation_matched_005831,mnli,eu.amazon.nova-pro-v1:0,entailment,entailment,0.95,True,False,1904,683,ec4e62f55876a979,0.6363636363636364,,0.2727272727272727,,0.5,,0.875,,0.75,,1.0,,0.18212168399142856,,,0.5681818181818181,0.9375,0.27890991692130945,0.28927190126050867,0.2799261590125517,0.28825565916926643,0.5681818181818181,,2,0.8129968350056046,0.8129968350056046,,,1,False,0,True,True,False,False,contradiction,True,True,False,True,3,3
mnli_validation_matched_008420,mnli,eu.amazon.nova-pro-v1:0,entailment,entailment,0.9,True,False,1500,479,c0546fcbd20147e1,,,1.0,,,,,,1.0,,,,0.225675,,,,,,,,,,,0,,,,,0,False,0,False,False,False,False,,True,False,False,True,0,0
mnli_validation_matched_004880,mnli,eu.amazon.nova-pro-v1:0,contradiction,contradiction,0.95,True,False,1481,397,86b5aedd33ccb6a5,0.42857142857142855,0.3333333333333333,0.2857142857142857,0.5,0.75,0.25,0.75,1.0,0.6666666666666666,1.0,1.0,0.5,0.18137699999999998,,,0.4523809523809524,0.85,0.19451063492063472,0.25787031746031763,0.20186103174603173,0.2505199206349207,0.5892857142857143,0.29166666666666663,4,0.760277602677533,0.6805421103581801,0.6002906976744186,1.0,3,True,0,True,True,False,False,entailment,True,True,True,True,3,1
mnli_validation_matched_004577,mnli,eu.amazon.nova-pro-v1:0,contradiction,contradiction,0.95,True,False,1235,293,3c3db36f74140d81,0.6666666666666666,,1.0,,0.6666666666666666,,1.0,,1.0,,1.0,,0.22599999999999992,,,0.6666666666666666,1.0,0.35081249999999864,0.315854166666668,0.3578958333333314,0.3087708333333352,0.6666666666666666,,2,1.0,1.0,,,1,False,0,False,False,False,False,,True,True,False,True,2,2
mnli_validation_matched_003178,mnli,eu.amazon.nova-pro-v1:0,entailment,entailment,0.95,True,False,1486,469,d0d22334d2c38a82,0.75,,0.2857142857142857,,0.375,,1.0,,0.6666666666666666,,1.0,,0.18137699999999998,,,0.5625,1.0,0.47054166666666863,0.09195833333333137,0.47477430555555766,0.08772569444444234,0.5625,,2,1.0,1.0,,,1,False,1,False,False,False,False,,True,True,False,True,2,2
mnli_validation_matched_008473,mnli,eu.amazon.nova-pro-v1:0,neutral,neutral,0.7,True,False,1248,284,afb613a773b66a5a,0.3333333333333333,,0.2,,0.3333333333333333,,1.0,,0.3333333333333333,,1.0,,0.24781599999999998,,,0.3333333333333333,1.0,0.1435833333333339,0.18974999999999942,0.15191666666666676,0.18141666666666656,0.3333333333333333,,2,1.0,1.0,,,1,False,0,False,False,False,False,,True,True,False,True,1,1
mnli_validation_matched_001683,mnli,eu.amazon.nova-pro-v1:0,neutral,neutral,0.85,True,False,2611,820,214f87a557687aa7,0.3076923076923077,,0.21428571428571427,,0.42857142857142855,,0.8,,0.6,,0.6,,0.3796038751821201,,,0.36813186813186816,0.7,0.10468912927350481,0.26344273885836333,0.10658894993895048,0.2615429181929177,0.36813186813186816,,2,0.5029583046006115,0.5029583046006115,,,1,False,0,False,False,False,False,neutral,True,True,False,True,2,2
mnli_validation_matched_007919,mnli,qwen.qwen3-235b-a22b-2507-v1:0,neutral,neutral,0.85,True,False,1670,303,82c03589065d7755,0.3333333333333333,,0.5,,0.3333333333333333,,1.0,,0.6666666666666666,,1.0,,0.25367499999999993,,,0.3333333333333333,1.0,0.20174999999999726,0.13158333333333605,0.20741666666666358,0.12591666666666973,0.3333333333333333,,2,1.0,1.0,,,1,False,0,False,False,False,True,,True,True,False,True,1,1
mnli_validation_matched_008565,mnli,qwen.qwen3-235b-a22b-2507-v1:0,entailment,entailment,1.0,True,False,1828,453,f71b2f7bec2f3b88,0.6666666666666666,,0.8333333333333334,,0.8,,1.0,,1.0,,1.0,,0.38671749999999994,0.6,0.8,0.7333333333333334,1.0,0.21338263888888692,0.5199506944444465,0.22371656746031526,0.5096167658730182,0.7333333333333334,,2,1.0,1.0,,,1,False,0,False,False,False,False,,True,True,False,True,4,4
mnli_validation_matched_009319,mnli,qwen.qwen3-235b-a22b-2507-v1:0,neutral,entailment,0.9,False,False,1784,474,37f688ab6ac9c2c5,0.875,,0.5,,0.5714285714285714,,1.0,,1.0,,1.0,,0.27303690214285714,-0.6666666666666669,0.16666666666666657,0.7232142857142857,1.0,0.302157871295375,0.4210564144189107,0.3283611360861396,0.3948531496281461,0.7232142857142857,,2,1.0,1.0,,,1,False,0,False,False,False,False,,True,True,False,True,4,4
mnli_validation_matched_007354,mnli,qwen.qwen3-235b-a22b-2507-v1:0,entailment,entailment,0.98,True,False,1854,377,d03a6bac45bd33be,1.0,,0.75,,0.75,,1.0,,1.0,,1.0,,0.18067499999999997,,,0.875,1.0,0.875,0.0,0.875,0.0,0.875,,2,,,,,0,False,2,False,False,False,True,,True,True,False,True,3,3
mnli_validation_matched_007556,mnli,qwen.qwen3-235b-a22b-2507-v1:0,entailment,neutral,0.85,False,False,1900,624,b8619d83a5f459e3,0.5,,0.2727272727272727,,0.5714285714285714,,0.8333333333333334,,0.6,,0.8,,0.16443808360714282,,,0.5357142857142857,0.8166666666666667,0.17647927558552562,0.3592350101287601,0.18216330128205138,0.3535509844322343,0.5357142857142857,,2,0.6275952559291558,0.6275952559291558,,,1,False,0,False,False,False,False,,True,True,False,True,3,3
mnli_validation_matched_006801,mnli,qwen.qwen3-235b-a22b-2507-v1:0,contradiction,contradiction,0.98,True,False,2297,533,a23647bceb96e5d0,0.16666666666666666,,0.3,,0.2222222222222222,,0.3333333333333333,,0.6,,0.4,,0.07351717660714285,,,0.19444444444444442,0.3666666666666667,0.15174696345321356,0.04269748099123086,0.150946001914752,0.04349844252969243,0.19444444444444442,,2,0.06372110588584931,0.06372110588584931,,,1,False,0,False,False,False,True,,True,True,False,True,0,0
mnli_validation_matched_005549,mnli,qwen.qwen3-235b-a22b-2507-v1:0,neutral,neutral,0.92,True,False,1699,462,573b8c907f1848b8,0.6363636363636364,,0.18181818181818182,,0.36363636363636365,,0.875,,0.4,,0.8,,0.2815184510714285,,,0.5,0.8375,0.24926672518657567,0.25073327481342433,0.2618689802844193,0.2381310197155807,0.5,,2,0.6049817770681405,0.6049817770681405,,,1,False,0,False,False,False,False,,True,True,False,True,2,2
mnli_validation_matched_006492,mnli,qwen.qwen3-235b-a22b-2507-v1:0,neutral,contradiction,0.95,False,False,1425,267,aae0ec2710ab04a3,0.4,,0.2,,0.75,,0.6666666666666666,,0.3333333333333333,,1.0,,0.09022499999999999,,,0.575,0.8333333333333333,0.29554583333332946,0.2794541666666705,0.310466666666661,0.26453333333333895,0.575,,2,0.6141732283464567,0.6141732283464567,,,1,False,0,False,False,False,False,,True,True,False,True,1,1
mnli_validation_matched_009361,mnli,qwen.qwen3-235b-a22b-2507-v1:0,neutral,neutral,0.85,True,False,1765,326,dde94c5611b7520a,0.125,,0.6,,0.125,,0.25,,0.75,,0.25,,0.22667499999999996,,,0.125,0.25,0.34894732142857565,-0.22394732142857565,0.36927321428571924,-0.24427321428571924,0.125,,2,-0.4880029992501871,-0.4880029992501871,,,1,False,0,False,False,False,True,,True,True,False,True,0,0
mnli_validation_matched_004122,mnli,qwen.qwen3-235b-a22b-2507-v1:0,contradiction,contradiction,0.98,True,False,2319,725,2e0f12cf98d38bf9,0.6428571428571429,0.14285714285714285,0.35714285714285715,0.2222222222222222,0.5555555555555556,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,0.5,0.5821879998252231,0.9999999999999999,1.0,0.346031746031746,0.9,0.12045795280141189,0.22557379323033414,0.15203268369444517,0.19399906233730085,0.5992063492063493,0.15476190476190477,4,0.7687747035573121,1.0,0.3063241106719367,1.0,3,True,1,True,True,False,False,entailment,True,True,True,True,6,1
mnli_validation_matched_006792,mnli,qwen.qwen3-235b-a22b-2507-v1:0,neutral,neutral,0.85,True,False,1604,367,a9d6836aa16ab323,0.5,,0.8333333333333334,,0.375,,0.6666666666666666,,1.0,,0.6,,0.28237049999999997,0.39999999999999997,0.7,0.4375,0.6333333333333333,0.36965971320346347,0.06784028679653653,0.3693987463924969,0.06810125360750308,0.4375,,2,0.12207810204723975,0.12207810204723975,,,1,False,0,False,False,False,False,,True,True,False,True,3,3
