instance_id,dataset,model,ground_truth_label,predicted_label,confidence,correct,model_refused,prompt_tokens,response_tokens,prompt_hash,jaccard_H_R,jaccard_H_CF,jaccard_H_RO,jaccard_R_CF,jaccard_R_RO,jaccard_CF_RO,overlap_H_R,overlap_H_CF,overlap_H_RO,overlap_R_CF,overlap_R_RO,overlap_CF_RO,rbo_H_RO,kendall_H_RO,normalized_kendall_H_RO,ecs,ecs_overlap,ecs_random,ecs_lift,ecs_random_weighted,ecs_lift_weighted,ecs_extraction_rationale,ecs_extraction_perturbation,ecs_primary_pairs,cf_flip_verified,cf_valid_first_attempt,cf_corrected,ro_self_corrected,cf_actual_label,highlighting_parsed,rationale_parsed,counterfactual_parsed,rank_ordering_parsed,cc3_size,cc4_size
ag_news_test_003796,ag_news,eu.amazon.nova-pro-v1:0,Business,Sci/Tech,0.95,False,False,1635,639,d0f694ea81775b10,0.5555555555555556,,0.625,,0.8333333333333334,,0.8333333333333334,,1.0,,1.0,,0.23379061339285712,-0.6,0.2,0.6944444444444444,0.9166666666666667,0.10470004162504015,0.5897444028194043,0.13932819749694703,0.5551162469474974,0.6944444444444444,,2,False,False,False,False,,True,True,False,True,5,5
ag_news_test_002873,ag_news,eu.amazon.nova-pro-v1:0,Business,Business,0.95,True,False,1470,465,1d2b82039e416b33,0.5,,0.5,,0.25,,0.8,,0.8,,0.4,,0.14958655714285712,0.3333333333333334,0.6666666666666667,0.375,0.6000000000000001,0.10500205627705697,0.26999794372294306,0.1590928751803727,0.2159071248196273,0.375,,2,False,False,False,False,,True,True,False,True,2,2
ag_news_test_002291,ag_news,eu.amazon.nova-pro-v1:0,Sci/Tech,Sci/Tech,0.9,True,False,2046,673,7dfaf34897560923,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,0.5,,0.5,,0.5,,0.20669399999999993,,,0.3333333333333333,0.5,0.11227619047618974,0.22105714285714356,0.11907142857142779,0.21426190476190554,0.3333333333333333,,2,False,False,False,False,Sci/Tech,True,True,False,True,2,2
ag_news_test_003454,ag_news,eu.amazon.nova-pro-v1:0,World,World,0.95,True,False,1977,606,3c62430b0a572f70,0.4444444444444444,,0.5,,0.8333333333333334,,0.6666666666666666,,0.8,,1.0,,0.13136155714285713,0.3333333333333334,0.6666666666666667,0.6388888888888888,0.8333333333333333,0.11471166125541235,0.5241772276334765,0.17886559343434605,0.4600232954545428,0.6388888888888888,,2,False,False,False,False,World,True,True,False,True,4,4
ag_news_test_000788,ag_news,eu.amazon.nova-pro-v1:0,Business,Business,0.9,True,False,2150,574,1abb997e9f1de140,0.3,0.25,0.4444444444444444,0.4,0.6666666666666666,0.4,0.6,1.0,0.8,1.0,0.8,1.0,0.3684649021428571,0.6666666666666669,0.8333333333333335,0.4033333333333333,0.8800000000000001,0.06569602453102537,0.33763730880230797,0.09286520562770677,0.31046812770562654,0.4833333333333333,0.325,4,True,False,True,False,World,True,True,True,True,3,2
ag_news_test_004983,ag_news,qwen.qwen3-235b-a22b-2507-v1:0,Sci/Tech,Sci/Tech,0.98,True,False,1525,392,d090938e39303f01,0.625,,0.3333333333333333,,0.375,,0.8333333333333334,,0.6,,0.6,,0.15511654285714283,,,0.5,0.7166666666666667,0.11471166125541235,0.3852883387445877,0.20539253246753603,0.294607467532464,0.5,,2,False,False,False,False,,True,True,False,True,3,3
ag_news_test_001223,ag_news,qwen.qwen3-235b-a22b-2507-v1:0,Business,Business,0.98,True,False,1614,408,9d013e566f583003,0.42857142857142855,,0.7142857142857143,,0.6,,1.0,,1.0,,1.0,,0.36533057142857145,0.7999999999999999,0.8999999999999999,0.5142857142857142,1.0,0.08416825396825416,0.43011746031746007,0.11743095238095258,0.39685476190476165,0.5142857142857142,,2,False,False,False,False,,True,True,False,True,3,3
ag_news_test_003283,ag_news,qwen.qwen3-235b-a22b-2507-v1:0,Sports,Sports,0.98,True,False,1792,507,6b8688d9df4228aa,0.2,,0.2727272727272727,,0.3333333333333333,,0.6666666666666666,,0.6,,0.6666666666666666,,0.24627958360714283,,,0.26666666666666666,0.6666666666666666,0.06267662337662366,0.203990043290043,0.12117445887445816,0.1454922077922085,0.26666666666666666,,2,False,False,False,False,,True,True,False,True,1,1
ag_news_test_002300,ag_news,qwen.qwen3-235b-a22b-2507-v1:0,World,Business,0.95,False,False,1580,395,35784201bb6c9372,0.3,,0.5,,0.2222222222222222,,0.5,,0.8,,0.4,,0.3175500571428571,0.3333333333333334,0.6666666666666667,0.26111111111111107,0.45,0.1113325396825407,0.14977857142857037,0.19567488275613576,0.06543622835497531,0.26111111111111107,,2,False,False,False,False,,True,True,False,True,2,2
ag_news_test_000981,ag_news,qwen.qwen3-235b-a22b-2507-v1:0,Sci/Tech,Sci/Tech,0.95,True,False,1452,350,738fa585e9337bf6,0.6,,1.0,,0.6,,1.0,,1.0,,1.0,,0.21928499999999995,0.19999999999999998,0.6,0.6,1.0,0.08978095238095155,0.5102190476190485,0.17694523809524024,0.42305476190475977,0.6,,2,False,False,False,False,,True,True,False,True,3,3
ag_news_test_003796,ag_news,qwen.qwen3-235b-a22b-2507-v1:0,Business,Sci/Tech,0.95,False,False,2319,554,d0f694ea81775b10,0.45454545454545453,,0.625,,0.3,,0.625,,1.0,,0.6,,0.24256561339285712,0.0,0.5,0.37727272727272726,0.6125,0.11819779803529837,0.2590749292374289,0.17658520021645135,0.2006875270562759,0.37727272727272726,,2,False,False,False,False,Sci/Tech,True,True,False,True,3,3
ag_news_test_002873,ag_news,qwen.qwen3-235b-a22b-2507-v1:0,Business,Business,0.95,True,False,1681,433,1d2b82039e416b33,0.25,0.0,0.5714285714285714,0.0,0.4,0.0,0.6666666666666666,0.0,1.0,0.0,0.6666666666666666,0.0,0.3627750571428571,0.3333333333333334,0.6666666666666667,0.13,0.26666666666666666,0.04918611111111147,0.08081388888888853,0.07950333333333325,0.05049666666666676,0.325,0.0,4,True,True,False,False,Sci/Tech,True,True,True,True,2,0
ag_news_test_002291,ag_news,qwen.qwen3-235b-a22b-2507-v1:0,Sci/Tech,Sci/Tech,0.95,True,False,2120,430,7dfaf34897560923,0.25,,1.0,,0.25,,0.5,,1.0,,0.5,,0.22438799999999995,-0.3333333333333334,0.33333333333333326,0.25,0.5,0.13586111111111154,0.11413888888888846,0.15561904761904663,0.09438095238095337,0.25,,2,False,False,False,False,Sci/Tech,True,True,False,True,2,2
ag_news_test_003454,ag_news,qwen.qwen3-235b-a22b-2507-v1:0,World,World,0.98,True,False,2528,550,3c62430b0a572f70,0.5,,0.5,,0.6666666666666666,,0.8,,0.8,,0.8,,0.4347750571428571,1.0,1.0,0.5833333333333333,0.8,0.10500205627705697,0.4783312770562763,0.17367305194804872,0.40966028138528454,0.5833333333333333,,2,False,False,False,True,World,True,True,False,True,3,3
ag_news_test_000788,ag_news,qwen.qwen3-235b-a22b-2507-v1:0,Business,Business,0.98,True,False,1721,502,1abb997e9f1de140,0.4444444444444444,,0.625,,0.6666666666666666,,0.8,,1.0,,0.8,,0.41338262767857137,0.7999999999999999,0.8999999999999999,0.5555555555555556,0.8,0.0909303391053406,0.464625216450215,0.16297641594516676,0.3925791396103888,0.5555555555555556,,2,False,False,False,False,,True,True,False,True,4,4
ag_news_test_004983,ag_news,deepseek.v3-v1:0,Sci/Tech,Sci/Tech,0.95,True,False,1564,439,d090938e39303f01,0.25,0.14285714285714285,0.375,0.3333333333333333,0.16666666666666666,0.25,0.6666666666666666,1.0,0.75,1.0,0.3333333333333333,1.0,0.16876954285714282,,,0.22857142857142856,0.8,0.04918611111111147,0.1793853174603171,0.10136015873015818,0.1272112698412704,0.20833333333333331,0.19642857142857142,4,True,True,False,False,Business,True,True,True,True,1,1
ag_news_test_001223,ag_news,deepseek.v3-v1:0,Business,Business,0.99,True,False,2163,514,9d013e566f583003,0.2857142857142857,,0.5714285714285714,,0.0,,1.0,,1.0,,0.0,,0.3799335571428571,0.6666666666666669,0.8333333333333335,0.14285714285714285,0.5,0.06254017857142893,0.08031696428571392,0.08987767857142831,0.05297946428571454,0.14285714285714285,,2,False,False,False,False,Business,True,True,False,True,0,0
ag_news_test_003283,ag_news,deepseek.v3-v1:0,Sports,Sports,0.95,True,False,1813,529,6b8688d9df4228aa,0.18181818181818182,0.3333333333333333,0.3,0.0,0.3333333333333333,0.4,0.5,1.0,0.75,0.0,0.5,0.6666666666666666,0.3226265836071428,,,0.2496969696969697,0.5333333333333333,0.06574945165945213,0.18394751803751758,0.1689919696969696,0.08070500000000008,0.25757575757575757,0.3666666666666667,4,True,True,False,False,Business,True,True,True,True,3,0
ag_news_test_002300,ag_news,deepseek.v3-v1:0,World,Business,0.95,False,False,2017,526,35784201bb6c9372,0.25,,0.25,,0.2,,0.6666666666666666,,0.6666666666666666,,0.3333333333333333,,0.13821402857142853,,,0.225,0.5,0.0667882936507944,0.15821170634920562,0.15161309523809327,0.07338690476190673,0.225,,2,False,False,False,False,Business,True,True,False,True,1,1
ag_news_test_000981,ag_news,deepseek.v3-v1:0,Sci/Tech,Sci/Tech,0.95,True,False,1949,472,738fa585e9337bf6,0.8,,0.5,,0.6,,1.0,,0.75,,0.75,,0.36504099999999995,,,0.7,0.875,0.10059494047618996,0.59940505952381,0.2659839285714296,0.43401607142857035,0.7,,2,False,False,False,False,Sci/Tech,True,True,False,True,3,3
ag_news_test_003796,ag_news,deepseek.v3-v1:0,Business,Sci/Tech,0.95,False,False,2206,563,d0f694ea81775b10,0.6,,0.625,,0.4444444444444444,,0.75,,1.0,,0.8,,0.2828271133928571,0.6,0.8,0.5222222222222221,0.775,0.11819779803529837,0.40402442418692375,0.20820633325008397,0.31401588897213817,0.5222222222222221,,2,False,False,False,False,Sci/Tech,True,True,False,True,4,4
ag_news_test_002873,ag_news,deepseek.v3-v1:0,Business,Business,0.95,True,False,1573,432,1d2b82039e416b33,0.25,0.2857142857142857,0.5714285714285714,0.25,0.4,0.2,0.6666666666666666,1.0,1.0,0.5,0.6666666666666666,0.5,0.46612205714285704,1.0,1.0,0.27714285714285714,0.6666666666666666,0.06142575396825437,0.21571710317460277,0.12566015873015793,0.1514826984126992,0.325,0.24285714285714285,4,True,True,False,False,Sci/Tech,True,True,True,True,2,1
ag_news_test_002291,ag_news,deepseek.v3-v1:0,Sci/Tech,Sci/Tech,0.9,True,False,1484,389,7dfaf34897560923,0.09090909090909091,,0.6,,0.2,,0.25,,0.75,,0.5,,0.29304099999999994,,,0.14545454545454545,0.375,0.14868484848484587,-0.0032303030303004188,0.16119772727272375,-0.015743181818178298,0.14545454545454545,,2,False,False,False,False,,True,True,False,True,1,1
ag_news_test_003454,ag_news,deepseek.v3-v1:0,World,World,1.0,True,False,1989,496,3c62430b0a572f70,0.5714285714285714,,0.5714285714285714,,0.6,,1.0,,1.0,,0.75,,0.46612205714285704,1.0,1.0,0.5857142857142856,0.875,0.0862983134920628,0.49941597222222284,0.20465406746032067,0.38106021825396497,0.5857142857142856,,2,False,False,False,False,World,True,True,False,True,3,3
ag_news_test_000788,ag_news,deepseek.v3-v1:0,Business,Business,0.95,True,False,1756,517,1abb997e9f1de140,0.25,0.25,0.375,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.4352776766071428,,,0.5666666666666667,1.0,0.04704444444444473,0.5196222222222219,0.10420000000000056,0.4624666666666661,0.4583333333333333,0.4583333333333333,4,True,True,False,False,Sports,True,True,True,True,2,2
